id,product,card,color_code,full_name,base_name,base_qty,colorant_1_name,colorant_1_qty,colorant_2_name,colorant_2_qty,colorant_3_name,colorant_3_qty,colorant_4_name,colorant_4_qty,colorant_5_name,colorant_5_qty,colorant_6_name,colorant_6_qty,R,G,B
384,CARROLAC SAT,RAL,6000,CARROLAC SAT RAL 6000,CARROLAC TRANSPARENTE SAT,629.1999999999998,CARROLAC BLANCO SAT,263.2,P7080 AZUL,22.7,PT244 NEGRO COLORES,20.7,PT831 AMARILLO,64.2,0,0.0,0,0.0,50.0,118.0,98.0
385,CARROLAC SAT,RAL,6001,CARROLAC SAT RAL 6001,CARROLAC TRANSPARENTE SAT,760.9499999999999,CARROLAC BLANCO SAT,66.45,PT831 AMARILLO,117.1,PT700 VERDE,41.4,PT908 ROJO OXIDO,14.1,0,0.0,0,0.0,40.0,113.0,62.0
386,CARROLAC SAT,RAL,6002,CARROLAC SAT RAL 6002,CARROLAC TRANSPARENTE SAT,803.567,CARROLAC BLANCO SAT,40.143,P7080 AZUL,17.27,PT831 AMARILLO,126.9,PT908 ROJO OXIDO,12.12,0,0.0,0,0.0,39.0,98.0,53.0
387,CARROLAC SAT,RAL,6003,CARROLAC SAT RAL 6003,CARROLAC TRANSPARENTE SAT,780.8870000000001,CARROLAC BLANCO SAT,77.113,PT244 NEGRO COLORES,37.3,PT700 VERDE,6.8,PT804 AMARILLO OXIDO,97.9,0,0.0,0,0.0,75.0,87.0,62.0
388,CARROLAC SAT,RAL,6004,CARROLAC SAT RAL 6004,CARROLAC TRANSPARENTE SAT,805.36,CARROLAC BLANCO SAT,66.84,P7080 AZUL,58.0,PT244 NEGRO COLORES,24.5,PT831 AMARILLO,45.3,0,0.0,0,0.0,14.0,66.0,67.0
389,CARROLAC SAT,RAL,6005,CARROLAC SAT RAL 6005,CARROLAC TRANSPARENTE SAT,674.499,CARROLAC BLANCO SAT,36.801,PT244 NEGRO COLORES,23.7,PT8003 NARANJA,3.0,PT700 VERDE,184.7,PT804 AMARILLO OXIDO,77.3,0,0.0,15.0,67.0,54.0
390,CARROLAC SAT,RAL,6009,CARROLAC SAT RAL 6009,CARROLAC TRANSPARENTE SAT,843.0,PT831 AMARILLO,43.0,PT700 VERDE,83.0,PT804 AMARILLO OXIDO,7.0,PT908 ROJO OXIDO,24.0,0,0.0,0,0.0,38.0,57.0,47.0
391,CARROLAC SAT,RAL,6010,CARROLAC SAT RAL 6010,CARROLAC TRANSPARENTE SAT,855.099,CARROLAC BLANCO SAT,3.901,PT8005 AMARILLO SIC,31.8,PT700 VERDE,29.2,PT804 AMARILLO OXIDO,78.3,PT908 ROJO OXIDO,1.7000000000000002,0,0.0,62.0,117.0,59.0
392,CARROLAC SAT,RAL,6011,CARROLAC SAT RAL 6011,CARROLAC TRANSPARENTE SAT,548.725,CARROLAC BLANCO SAT,318.075,P7080 AZUL,16.5,PT831 AMARILLO,34.300000000000004,PT804 AMARILLO OXIDO,73.1,PT908 ROJO OXIDO,9.3,0,0.0,104.0,130.0,91.0
393,CARROLAC SAT,RAL,6012,CARROLAC SAT RAL 6012,CARROLAC TRANSPARENTE SAT,852.6440000000001,CARROLAC BLANCO SAT,51.756,PT244 NEGRO COLORES,55.9,PT831 AMARILLO,24.8,PT700 VERDE,14.9,0,0.0,0,0.0,49.0,64.0,61.0
394,CARROLAC SAT,RAL,6014,CARROLAC SAT RAL 6014,CARROLAC TRANSPARENTE SAT,847.0,PT244 NEGRO COLORES,49.0,PT804 AMARILLO OXIDO,100.0,PT972 ROJO,4.0,0,0.0,0,0.0,0,0.0,68.0,67.0,55.0
395,CARROLAC SAT,RAL,6015,CARROLAC SAT RAL 6015,CARROLAC TRANSPARENTE SAT,826.3330000000001,CARROLAC BLANCO SAT,23.666999999999998,P7080 AZUL,38.3,PT804 AMARILLO OXIDO,62.400000000000006,PT908 ROJO OXIDO,49.3,0,0.0,0,0.0,61.0,64.0,58.0
396,CARROLAC SAT,RAL,6016,CARROLAC SAT RAL 6016,CARROLAC TRANSPARENTE SAT,750.668,CARROLAC BLANCO SAT,105.33200000000001,PT8003 NARANJA,10.0,PT8005 AMARILLO SIC,23.1,PT700 VERDE,107.89999999999999,PT804 AMARILLO OXIDO,1.0,PT906 VIOLETA,2.0,2.0,106.0,82.0
397,CARROLAC SAT,RAL,6017,CARROLAC SAT RAL 6017,CARROLAC TRANSPARENTE SAT,763.054,CARROLAC BLANCO SAT,86.346,PT8005 AMARILLO SIC,40.300000000000004,PT700 VERDE,28.599999999999998,PT804 AMARILLO OXIDO,81.7,0,0.0,0,0.0,70.0,134.0,65.0
398,CARROLAC SAT,RAL,6018,CARROLAC SAT RAL 6018,CARROLAC TRANSPARENTE SAT,744.1579999999999,CARROLAC BLANCO SAT,107.542,PT8003 NARANJA,4.4,PT831 AMARILLO,126.19999999999999,PT700 VERDE,17.7,0,0.0,0,0.0,72.0,164.0,63.0
399,CARROLAC SAT,RAL,6019,CARROLAC SAT RAL 6019,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,960.038,P7080 AZUL,2.8089999999999997,PT831 AMARILLO,13.728,PT804 AMARILLO OXIDO,23.424999999999997,0,0.0,0,0.0,183.0,217.0,177.0
400,CARROLAC SAT,RAL,6020,CARROLAC SAT RAL 6020,CARROLAC TRANSPARENTE SAT,844.327,CARROLAC BLANCO SAT,10.273000000000001,P7080 AZUL,20.8,PT700 VERDE,14.399999999999999,PT804 AMARILLO OXIDO,85.19999999999999,PT908 ROJO OXIDO,25.0,0,0.0,53.0,71.0,51.0
401,CARROLAC SAT,RAL,6021,CARROLAC SAT RAL 6021,CARROLAC TRANSPARENTE SAT,278.61199999999997,CARROLAC BLANCO SAT,626.788,P7080 AZUL,10.2,PT8005 AMARILLO SIC,3.0,PT804 AMARILLO OXIDO,80.3,PT906 VIOLETA,1.1,0,0.0,134.0,164.0,124.0
402,CARROLAC SAT,RAL,6022,CARROLAC SAT RAL 6022,CARROLAC TRANSPARENTE SAT,845.596,CARROLAC BLANCO SAT,11.704,PT244 NEGRO COLORES,50.199999999999996,PT8003 NARANJA,34.7,PT831 AMARILLO,57.800000000000004,0,0.0,0,0.0,62.0,60.0,50.0
403,CARROLAC SAT,RAL,6024,CARROLAC SAT RAL 6024,CARROLAC TRANSPARENTE SAT,678.6629999999999,CARROLAC BLANCO SAT,156.437,PT8003 NARANJA,3.2,PT8005 AMARILLO SIC,53.7,PT700 VERDE,75.0,PT804 AMARILLO OXIDO,33.0,0,0.0,0.0,135.0,84.0
404,CARROLAC SAT,RAL,6025,CARROLAC SAT RAL 6025,CARROLAC TRANSPARENTE SAT,756.133,CARROLAC BLANCO SAT,89.467,P7080 AZUL,11.899999999999999,PT831 AMARILLO,60.4,PT804 AMARILLO OXIDO,79.6,PT972 ROJO,2.5,0,0.0,83.0,117.0,60.0
405,CARROLAC SAT,RAL,6026,CARROLAC SAT RAL 6026,CARROLAC TRANSPARENTE SAT,769.0840000000001,CARROLAC BLANCO SAT,87.51599999999999,P7080 AZUL,7.5,PT244 NEGRO COLORES,13.5,PT700 VERDE,122.4,0,0.0,0,0.0,0.0,93.0,82.0
406,CARROLAC SAT,RAL,6027,CARROLAC SAT RAL 6027,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,972.8660000000001,P7080 AZUL,12.249,PT8005 AMARILLO SIC,12.559000000000001,PT972 ROJO,2.326,0,0.0,0,0.0,129.0,192.0,187.0
407,CARROLAC SAT,RAL,6028,CARROLAC SAT RAL 6028,CARROLAC TRANSPARENTE SAT,656.841,CARROLAC BLANCO SAT,164.759,P7080 AZUL,54.6,PT8003 NARANJA,61.900000000000006,PT831 AMARILLO,61.900000000000006,0,0.0,0,0.0,45.0,85.0,70.0
408,CARROLAC SAT,RAL,6029,CARROLAC SAT RAL 6029,CARROLAC TRANSPARENTE SAT,801.7710000000001,CARROLAC BLANCO SAT,50.169,PT8003 NARANJA,6.0,PT8005 AMARILLO SIC,58.43,PT700 VERDE,83.63,0,0.0,0,0.0,0.0,114.0,67.0
409,CARROLAC SAT,RAL,6033,CARROLAC SAT RAL 6033,CARROLAC TRANSPARENTE SAT,248.027,CARROLAC BLANCO SAT,643.173,PT244 NEGRO COLORES,35.6,PT8005 AMARILLO SIC,13.200000000000001,PT700 VERDE,60.0,0,0.0,0,0.0,71.0,138.0,132.0
410,CARROLAC SAT,RAL,6034,CARROLAC SAT RAL 6034,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,950.996,P7080 AZUL,15.45,PT244 NEGRO COLORES,10.456000000000001,PT8005 AMARILLO SIC,12.017,PT804 AMARILLO OXIDO,11.081000000000001,0,0.0,127.0,176.0,178.0
411,CARROLAC SAT,RAL,7000,CARROLAC SAT RAL 7000,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,928.3580000000001,PT244 NEGRO COLORES,59.859,PT831 AMARILLO,11.783,0,0.0,0,0.0,0,0.0,126.0,139.0,146.0
412,CARROLAC SAT,RAL,7001,CARROLAC SAT RAL 7001,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,954.318,PT244 NEGRO COLORES,35.626000000000005,PT831 AMARILLO,8.029,PT908 ROJO OXIDO,2.027,0,0.0,0,0.0,143.0,153.0,159.0
413,CARROLAC SAT,RAL,7002,CARROLAC SAT RAL 7002,CARROLAC TRANSPARENTE SAT,399.088,CARROLAC BLANCO SAT,506.11199999999997,PT244 NEGRO COLORES,22.7,PT804 AMARILLO OXIDO,68.4,PT908 ROJO OXIDO,3.7,0,0.0,0,0.0,129.0,127.0,104.0
414,CARROLAC SAT,RAL,7003,CARROLAC SAT RAL 7003,CARROLAC TRANSPARENTE SAT,476.879,CARROLAC BLANCO SAT,403.121,PT244 NEGRO COLORES,46.6,PT804 AMARILLO OXIDO,67.9,PT908 ROJO OXIDO,5.5,0,0.0,0,0.0,122.0,123.0,109.0
415,CARROLAC SAT,RAL,7004,CARROLAC SAT RAL 7004,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,948.302,PT244 NEGRO COLORES,27.802,PT831 AMARILLO,12.183,PT908 ROJO OXIDO,11.714,0,0.0,0,0.0,158.0,160.0,161.0
416,CARROLAC SAT,RAL,7005,CARROLAC SAT RAL 7005,CARROLAC TRANSPARENTE SAT,410.5679999999999,CARROLAC BLANCO SAT,439.53200000000004,PT244 NEGRO COLORES,64.1,PT804 AMARILLO OXIDO,76.2,PT906 VIOLETA,9.6,0,0.0,0,0.0,107.0,113.0,111.0
417,CARROLAC SAT,RAL,7006,CARROLAC SAT RAL 7006,CARROLAC TRANSPARENTE SAT,524.1970000000001,CARROLAC BLANCO SAT,342.003,PT244 NEGRO COLORES,37.9,PT831 AMARILLO,66.3,PT908 ROJO OXIDO,29.6,0,0.0,0,0.0,117.0,111.0,97.0
418,CARROLAC SAT,RAL,7010,CARROLAC SAT RAL 7010,CARROLAC TRANSPARENTE SAT,558.948,CARROLAC BLANCO SAT,321.092,PT244 NEGRO COLORES,48.440000000000005,PT831 AMARILLO,55.15,PT906 VIOLETA,16.37,0,0.0,0,0.0,87.0,93.0,87.0
419,CARROLAC SAT,RAL,7011,CARROLAC SAT RAL 7011,CARROLAC TRANSPARENTE SAT,568.0640000000001,CARROLAC BLANCO SAT,320.28599999999994,P7080 AZUL,0.25,PT244 NEGRO COLORES,88.69999999999999,PT804 AMARILLO OXIDO,22.7,0,0.0,0,0.0,85.0,93.0,97.0
420,CARROLAC SAT,RAL,7012,CARROLAC SAT RAL 7012,CARROLAC TRANSPARENTE SAT,601.678,CARROLAC BLANCO SAT,308.322,PT244 NEGRO COLORES,69.9,PT804 AMARILLO OXIDO,20.099999999999998,0,0.0,0,0.0,0,0.0,89.0,97.0,99.0
421,CARROLAC SAT,RAL,7013,CARROLAC SAT RAL 7013,CARROLAC TRANSPARENTE SAT,777.965,CARROLAC BLANCO SAT,117.035,PT244 NEGRO COLORES,35.0,PT804 AMARILLO OXIDO,60.0,PT908 ROJO OXIDO,10.0,0,0.0,0,0.0,85.0,85.0,72.0
422,CARROLAC SAT,RAL,7015,CARROLAC SAT RAL 7015,CARROLAC TRANSPARENTE SAT,463.6489999999999,CARROLAC BLANCO SAT,371.651,PT244 NEGRO COLORES,140.1,PT804 AMARILLO OXIDO,14.299999999999999,PT908 ROJO OXIDO,10.3,0,0.0,0,0.0,81.0,86.0,92.0
423,CARROLAC SAT,RAL,7016,CARROLAC SAT RAL 7016,CARROLAC TRANSPARENTE SAT,752.0830000000001,CARROLAC BLANCO SAT,121.717,P7080 AZUL,1.3,PT244 NEGRO COLORES,108.3,PT831 AMARILLO,16.599999999999998,0,0.0,0,0.0,55.0,63.0,67.0
424,CARROLAC SAT,RAL,7021,CARROLAC SAT RAL 7021,CARROLAC TRANSPARENTE SAT,712.304,CARROLAC BLANCO SAT,118.596,PT244 NEGRO COLORES,145.0,PT804 AMARILLO OXIDO,23.599999999999998,PT908 ROJO OXIDO,0.5,0,0.0,0,0.0,46.0,50.0,52.0
425,CARROLAC SAT,RAL,7022,CARROLAC SAT RAL 7022,CARROLAC TRANSPARENTE SAT,664.924,CARROLAC BLANCO SAT,185.17600000000002,PT244 NEGRO COLORES,83.6,PT831 AMARILLO,46.0,PT908 ROJO OXIDO,20.299999999999997,0,0.0,0,0.0,75.0,77.0,70.0
426,CARROLAC SAT,RAL,7023,CARROLAC SAT RAL 7023,CARROLAC TRANSPARENTE SAT,0.0009999999999728004,CARROLAC BLANCO SAT,875.22,PT244 NEGRO COLORES,54.491,PT831 AMARILLO,51.619,PT908 ROJO OXIDO,18.669,0,0.0,0,0.0,129.0,132.0,121.0
427,CARROLAC SAT,RAL,7024,CARROLAC SAT RAL 7024,CARROLAC TRANSPARENTE SAT,765.563,CARROLAC BLANCO SAT,155.137,PT244 NEGRO COLORES,67.6,PT8003 NARANJA,9.7,PT8005 AMARILLO SIC,2.0,0,0.0,0,0.0,71.0,74.0,80.0
428,CARROLAC SAT,RAL,7030,CARROLAC SAT RAL 7030,CARROLAC TRANSPARENTE SAT,2.632499999999945,CARROLAC BLANCO SAT,891.19,PT244 NEGRO COLORES,36.855000000000004,PT804 AMARILLO OXIDO,61.425,PT92 ROJO SATAN-2,7.897499999999999,0,0.0,0,0.0,147.0,147.0,136.0
429,CARROLAC SAT,RAL,7031,CARROLAC SAT RAL 7031,CARROLAC TRANSPARENTE SAT,206.38800000000006,CARROLAC BLANCO SAT,671.9119999999999,PT244 NEGRO COLORES,114.60000000000001,PT700 VERDE,7.1,PT804 AMARILLO OXIDO,0.0,0,0.0,0,0.0,93.0,105.0,112.0
430,CARROLAC SAT,RAL,7032,CARROLAC SAT RAL 7032,CARROLAC TRANSPARENTE SAT,0.0010000000000083276,CARROLAC BLANCO SAT,959.683,PT244 NEGRO COLORES,11.440999999999999,PT804 AMARILLO OXIDO,28.875,0,0.0,0,0.0,0,0.0,185.0,185.0,168.0
431,CARROLAC SAT,RAL,7033,CARROLAC SAT RAL 7033,CARROLAC TRANSPARENTE SAT,687.4220000000001,CARROLAC BLANCO SAT,261.378,PT244 NEGRO COLORES,23.3,PT831 AMARILLO,25.8,PT908 ROJO OXIDO,2.1,0,0.0,0,0.0,129.0,137.0,121.0
432,CARROLAC SAT,RAL,7034,CARROLAC SAT RAL 7034,CARROLAC TRANSPARENTE SAT,275.19199999999995,CARROLAC BLANCO SAT,626.008,PT244 NEGRO COLORES,24.900000000000002,PT831 AMARILLO,5.0,PT804 AMARILLO OXIDO,66.10000000000001,PT972 ROJO,2.8000000000000003,0,0.0,147.0,145.0,118.0
433,CARROLAC SAT,RAL,7035,CARROLAC SAT RAL 7035,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,988.7350000000001,PT244 NEGRO COLORES,5.17,PT831 AMARILLO,4.63,PT908 ROJO OXIDO,1.4660000000000002,0,0.0,0,0.0,203.0,208.0,204.0
434,CARROLAC SAT,RAL,7036,CARROLAC SAT RAL 7036,CARROLAC TRANSPARENTE SAT,0.0010000000000172093,CARROLAC BLANCO SAT,937.847,PT244 NEGRO COLORES,31.076,PT804 AMARILLO OXIDO,20.424000000000003,PT908 ROJO OXIDO,10.652,0,0.0,0,0.0,154.0,150.0,151.0
435,CARROLAC SAT,RAL,7037,CARROLAC SAT RAL 7037,CARROLAC TRANSPARENTE SAT,68.99500000000002,CARROLAC BLANCO SAT,816.905,PT244 NEGRO COLORES,61.3,PT831 AMARILLO,34.2,PT908 ROJO OXIDO,16.4,PT906 VIOLETA,2.2,0,0.0,124.0,127.0,126.0
436,CARROLAC SAT,RAL,7038,CARROLAC SAT RAL 7038,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,971.6930000000001,PT244 NEGRO COLORES,11.711,PT831 AMARILLO,11.711,PT908 ROJO OXIDO,4.886,0,0.0,0,0.0,180.0,184.0,176.0
437,CARROLAC SAT,RAL,7039,CARROLAC SAT RAL 7039,CARROLAC TRANSPARENTE SAT,592.7410000000001,CARROLAC BLANCO SAT,330.559,PT244 NEGRO COLORES,39.8,PT804 AMARILLO OXIDO,29.6,PT908 ROJO OXIDO,7.3,0,0.0,0,0.0,107.0,105.0,95.0
438,CARROLAC SAT,RAL,7040,CARROLAC SAT RAL 7040,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,959.211,PT244 NEGRO COLORES,27.244999999999997,PT8003 NARANJA,3.892,PT804 AMARILLO OXIDO,8.485,PT906 VIOLETA,1.168,0,0.0,157.0,163.0,166.0
439,CARROLAC SAT,RAL,7042,CARROLAC SAT RAL 7042,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,945.1260000000001,PT244 NEGRO COLORES,32.751999999999995,PT831 AMARILLO,15.165,PT908 ROJO OXIDO,6.957,0,0.0,0,0.0,143.0,150.0,149.0
440,CARROLAC SAT,RAL,7043,CARROLAC SAT RAL 7043,CARROLAC TRANSPARENTE SAT,699.4,CARROLAC BLANCO SAT,167.10000000000002,PT244 NEGRO COLORES,85.0,PT804 AMARILLO OXIDO,45.599999999999994,PT908 ROJO OXIDO,2.9,0,0.0,0,0.0,78.0,84.0,81.0
441,CARROLAC SAT,RAL,7044,CARROLAC SAT RAL 7044,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,975.677,PT244 NEGRO COLORES,8.908000000000001,PT804 AMARILLO OXIDO,14.020999999999999,PT908 ROJO OXIDO,1.394,0,0.0,0,0.0,189.0,189.0,178.0
442,CARROLAC SAT,RAL,7045,CARROLAC SAT RAL 7045,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,956.537,PT244 NEGRO COLORES,36.441,PT804 AMARILLO OXIDO,2.489,PT908 ROJO OXIDO,4.1770000000000005,PT906 VIOLETA,0.356,0,0.0,145.0,150.0,154.0
443,CARROLAC SAT,RAL,7046,CARROLAC SAT RAL 7046,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,914.661,PT244 NEGRO COLORES,60.179,PT8003 NARANJA,12.619,PT831 AMARILLO,12.541,0,0.0,0,0.0,130.0,137.0,142.0
444,CARROLAC SAT,RAL,7047,CARROLAC SAT RAL 7047,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,992.138,PT244 NEGRO COLORES,4.162,PT804 AMARILLO OXIDO,2.7750000000000004,PT908 ROJO OXIDO,0.925,0,0.0,0,0.0,207.0,208.0,207.0
445,CARROLAC SAT,RAL,8000,CARROLAC SAT RAL 8000,CARROLAC TRANSPARENTE SAT,787.681,CARROLAC BLANCO SAT,62.419000000000004,PT244 NEGRO COLORES,12.1,PT804 AMARILLO OXIDO,134.3,PT908 ROJO OXIDO,3.5,0,0.0,0,0.0,136.0,113.0,66.0
446,CARROLAC SAT,RAL,8001,CARROLAC SAT RAL 8001,CARROLAC TRANSPARENTE SAT,780.98,CARROLAC BLANCO SAT,65.02,PT244 NEGRO COLORES,7.0,PT8003 NARANJA,48.0,PT831 AMARILLO,99.0,0,0.0,0,0.0,156.0,107.0,48.0
447,CARROLAC SAT,RAL,8003,CARROLAC SAT RAL 8003,CARROLAC TRANSPARENTE SAT,798.531,CARROLAC BLANCO SAT,31.469,PT244 NEGRO COLORES,8.7,PT831 AMARILLO,129.5,PT908 ROJO OXIDO,31.8,0,0.0,0,0.0,128.0,84.0,47.0
448,CARROLAC SAT,RAL,8004,CARROLAC SAT RAL 8004,CARROLAC TRANSPARENTE SAT,770.7399999999999,CARROLAC BLANCO SAT,98.96000000000001,PT244 NEGRO COLORES,4.5,PT804 AMARILLO OXIDO,72.69999999999999,PT908 ROJO OXIDO,50.7,PT972 ROJO,2.4,0,0.0,143.0,78.0,53.0
449,CARROLAC SAT,RAL,8007,CARROLAC SAT RAL 8007,CARROLAC TRANSPARENTE SAT,883.0,PT244 NEGRO COLORES,10.0,PT804 AMARILLO OXIDO,79.0,PT908 ROJO OXIDO,28.0,0,0.0,0,0.0,0,0.0,111.0,74.0,47.0
450,CARROLAC SAT,RAL,8008,CARROLAC SAT RAL 8008,CARROLAC TRANSPARENTE SAT,843.828,CARROLAC BLANCO SAT,6.372,PT244 NEGRO COLORES,16.200000000000003,PT804 AMARILLO OXIDO,110.7,PT908 ROJO OXIDO,22.9,0,0.0,0,0.0,111.0,79.0,40.0
451,CARROLAC SAT,RAL,8011,CARROLAC SAT RAL 8011,CARROLAC TRANSPARENTE SAT,896.0,PT244 NEGRO COLORES,21.0,PT804 AMARILLO OXIDO,51.0,PT908 ROJO OXIDO,32.0,0,0.0,0,0.0,0,0.0,90.0,58.0,41.0
452,CARROLAC SAT,RAL,8012,CARROLAC SAT RAL 8012,CARROLAC TRANSPARENTE SAT,808.893,CARROLAC BLANCO SAT,22.107,PT244 NEGRO COLORES,26.0,PT908 ROJO OXIDO,143.0,0,0.0,0,0.0,0,0.0,103.0,56.0,49.0
453,CARROLAC SAT,RAL,8014,CARROLAC SAT RAL 8014,CARROLAC TRANSPARENTE SAT,844.4270000000001,CARROLAC BLANCO SAT,8.972999999999999,PT244 NEGRO COLORES,35.4,PT831 AMARILLO,78.3,PT908 ROJO OXIDO,32.9,0,0.0,0,0.0,73.0,57.0,45.0
454,CARROLAC SAT,RAL,8016,CARROLAC SAT RAL 8016,CARROLAC TRANSPARENTE SAT,833.1769999999999,CARROLAC BLANCO SAT,10.923,PT244 NEGRO COLORES,48.6,PT831 AMARILLO,33.199999999999996,PT908 ROJO OXIDO,74.1,0,0.0,0,0.0,76.0,47.0,38.0
455,CARROLAC SAT,RAL,8017,CARROLAC SAT RAL 8017,CARROLAC TRANSPARENTE SAT,843.498,CARROLAC BLANCO SAT,6.502,PT244 NEGRO COLORES,79.2,PT804 AMARILLO OXIDO,11.0,PT908 ROJO OXIDO,59.800000000000004,0,0.0,0,0.0,68.0,50.0,45.0
456,CARROLAC SAT,RAL,8019,CARROLAC SAT RAL 8019,CARROLAC TRANSPARENTE SAT,791.513,CARROLAC BLANCO SAT,57.087,PT244 NEGRO COLORES,102.0,PT804 AMARILLO OXIDO,24.900000000000002,PT908 ROJO OXIDO,24.5,0,0.0,0,0.0,63.0,58.0,58.0
457,CARROLAC SAT,RAL,8022,CARROLAC SAT RAL 8022,CARROLAC TRANSPARENTE SAT,853.5,PT244 NEGRO COLORES,116.30000000000001,PT8003 NARANJA,30.0,PT831 AMARILLO,0.2,0,0.0,0,0.0,0,0.0,33.0,31.0,32.0
458,CARROLAC SAT,RAL,8023,CARROLAC SAT RAL 8023,CARROLAC TRANSPARENTE SAT,758.972,CARROLAC BLANCO SAT,92.32799999999999,PT244 NEGRO COLORES,1.5,PT831 AMARILLO,100.0,PT908 ROJO OXIDO,47.199999999999996,0,0.0,0,0.0,166.0,94.0,47.0
459,CARROLAC SAT,RAL,8024,CARROLAC SAT RAL 8024,CARROLAC TRANSPARENTE SAT,696.6439999999999,CARROLAC BLANCO SAT,153.056,PT244 NEGRO COLORES,20.7,PT831 AMARILLO,67.6,PT908 ROJO OXIDO,62.0,0,0.0,0,0.0,121.0,85.0,60.0
460,CARROLAC SAT,RAL,8025,CARROLAC SAT RAL 8025,CARROLAC TRANSPARENTE SAT,802.706,CARROLAC BLANCO SAT,114.694,PT244 NEGRO COLORES,18.2,PT831 AMARILLO,8.0,PT804 AMARILLO OXIDO,33.0,PT908 ROJO OXIDO,23.4,0,0.0,117.0,92.0,73.0
461,CARROLAC SAT,RAL,8028,CARROLAC SAT RAL 8028,CARROLAC TRANSPARENTE SAT,847.336,CARROLAC BLANCO SAT,14.564,PT244 NEGRO COLORES,33.0,PT831 AMARILLO,49.3,PT700 VERDE,0.2,PT804 AMARILLO OXIDO,17.0,PT908 ROJO OXIDO,38.6,78.0,59.0,49.0
462,CARROLAC SAT,RAL,9001,CARROLAC SAT RAL 9001,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,996.305,PT244 NEGRO COLORES,0.308,PT831 AMARILLO,2.464,PT908 ROJO OXIDO,0.9239999999999999,0,0.0,0,0.0,253.0,244.0,227.0
463,CARROLAC SAT,RAL,9002,CARROLAC SAT RAL 9002,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,994.1840000000001,P7080 AZUL,0.11599999999999999,PT244 NEGRO COLORES,1.387,PT804 AMARILLO OXIDO,4.314,0,0.0,0,0.0,231.0,235.0,218.0
464,CARROLAC SAT,RAL,9003,CARROLAC SAT RAL 9003,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,999.462,PT244 NEGRO COLORES,0.269,PT804 AMARILLO OXIDO,0.269,0,0.0,0,0.0,0,0.0,244.0,244.0,244.0
465,CARROLAC SAT,RAL,9004,CARROLAC SAT RAL 9004,CARROLAC TRANSPARENTE SAT,854.495,CARROLAC BLANCO SAT,15.605,PT244 NEGRO COLORES,120.0,PT804 AMARILLO OXIDO,3.4000000000000004,PT908 ROJO OXIDO,6.5,0,0.0,0,0.0,40.0,40.0,40.0
466,CARROLAC SAT,RAL,9010,CARROLAC SAT RAL 9010,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,998.846,PT244 NEGRO COLORES,0.154,PT8003 NARANJA,0.23099999999999998,PT831 AMARILLO,0.7689999999999999,0,0.0,0,0.0,255.0,255.0,255.0
467,CARROLAC SAT,RAL,9011,CARROLAC SAT RAL 9011,CARROLAC TRANSPARENTE SAT,860.0,PT244 NEGRO COLORES,140.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.0,28.0,28.0
468,CARROLAC SAT,RAL,9016,CARROLAC SAT RAL 9016,CARROLAC TRANSPARENTE SAT,0.0,CARROLAC BLANCO SAT,999.539,PT244 NEGRO COLORES,0.154,PT804 AMARILLO OXIDO,0.308,0,0.0,0,0.0,0,0.0,246.0,246.0,246.0
469,CARROLAC SAT,RAL,9017,CARROLAC SAT RAL 9017,CARROLAC TRANSPARENTE SAT,874.0,PT206 NEGRO PROFUNDO,120.0,PT908 ROJO OXIDO,6.0,0,0.0,0,0.0,0,0.0,0,0.0,30.0,30.0,30.0
470,CARROLAC SAT,RAL,9018,CARROLAC SAT RAL 9018,CARROLAC TRANSPARENTE SAT,0.0010000000000234266,CARROLAC BLANCO SAT,991.751,PT244 NEGRO COLORES,3.7,PT700 VERDE,0.154,PT804 AMARILLO OXIDO,4.394,0,0.0,0,0.0,215.0,215.0,215.0
471,EUROPOL BRILL,RAL,1034,EUROPOL BRILL RAL 1034,EUROPOL TRANSPARENTE,451.4,EUROPOL BLANCO,390.0,PT244 NEGRO COLORES,0.6,PT8003 NARANJA,35.0,PT831 AMARILLO,123.0,0,0.0,0,0.0,237.0,171.0,86.0
